,Department,CourseNumber,CourseName,StudentCount,AvgGPA
556,ENGL,373,Haunted Cinema,29,3.56
557,ENGL,402,Descriptive English Grammar,22,3.55
558,ENGL,418,Shakespeare,21,3.59
559,ENGL,429,Eighteenth-Century Fiction,29,3.89
560,ENVS,301,Tools for Sustainability,39,3.64
561,EOL,568,"Diversity, Leadership & Policy",72,3.95
562,EPOL,500,EdD Essentials Seminar,38,3.97
563,EPS,201,Foundations of Education,22,3.86
564,EPS,310,Race and Cultural Diversity,69,3.63
565,EPS,500,Intro to Qualitative Methods,35,3.44
566,EPS,529,Education and Human Rights,85,3.91
567,EPS,535,Assessment for Learning,57,3.96
568,EPSY,201,Educational Psychology,177,3.76
569,EPSY,202,Exploring Cultural Diversity,72,3.43
570,EPSY,220,Career Theory and Practice,91,3.84
571,EPSY,401,Child Language and Education,23,3.75
572,EPSY,408,Learning & Hum Dev w/ EdTech,28,3.94
573,EPSY,420,Theories of Psychotherapy,122,3.51
574,EPSY,480,Educational Statistics,44,3.87
575,EPSY,490,Prep for Recruitment Counselor,84,3.96
576,EPSY,553,Global Issues in Learning,61,3.85
577,EPSY,587,Hierarchical Linear Models,35,3.84
578,ESE,320,"Water Planet, Water Crisis",80,3.24
579,ESE,360,Environmental Writing,23,3.74
580,EURO,415,Europe and the Mediterranean,22,3.55
581,FAA,102,Design Beyond Boundaries,54,3.36
582,FAA,202,Artsful Teaching through Integ,68,3.97
583,FIN,221,Corporate Finance,800,3.61
584,FIN,241,Fundamentals of Real Estate,111,3.76
585,FIN,300,Financial Markets,132,2.96
586,FIN,321,Advanced Corporate Finance,33,3.49
587,FIN,411,Investment & Portfolio Mngt,115,3.79
588,FIN,412,Options and Futures Markets,51,3.27
589,FIN,422,Cases in Corporate Finance,38,3.47
590,FIN,423,Financing Emerging Businesses,90,3.75
591,FIN,435,Personal Wealth Management,42,3.29
592,FIN,443,Legal Issues in Real Estate,37,3.68
593,FIN,446,Real Estate Financial Markets,64,3.84
594,FIN,463,Investment Banking,52,3.58
595,FIN,490,Entrepreneurship Thru Acquistn,62,3.97
596,FIN,511,Investments,220,3.66
597,FIN,512,Financial Derivatives,85,3.65
598,FIN,514,Financial Engineering II,39,3.59
599,FIN,515,Fixed Income Portfolios,29,3.61
600,FIN,518,Financial Modeling,44,3.96
601,FIN,527,Mergers & Acquisitions Topics,39,3.75
602,FIN,567,Financial Risk Management,92,3.67
603,FIN,579,Applied Portfolio Management,33,3.72
604,FIN,580,Corporate Finance I & II,756,3.68
605,FR,102,Elementary French II,21,3.54
606,FR,103,Intermediate French I,21,3.4
607,FR,156,Exploring Paris,109,3.61
608,FSHN,101,The Science of Food,247,3.27
609,FSHN,120,Contemporary Nutrition,683,3.54
610,FSHN,175,Science of Fermented Foods,41,3.39
611,FSHN,232,Science of Food Preparation,40,3.58
612,FSHN,260,Raw Materials for Processing,37,3.56
613,FSHN,322,Nutrition and the Life Cycle,35,3.85
614,FSHN,329,Communication in Nutrition,22,3.71
615,FSHN,418,Food Analysis,35,3.54
616,FSHN,427,Biochemical Nutrition II,78,3.29
617,FSHN,429,Nutrition Assessment & Therapy,38,3.86
618,FSHN,460,Food Processing Engineering,32,3.52
619,FSHN,461,Food Processing I,22,3.8
620,FSHN,462,Food Processing II,21,3.37
621,FSHN,464,Beverage Science & Technology,54,3.85
622,FSHN,471,Food & Industrial Microbiology,68,3.47
623,FSHN,472,Applied Food Microbiology,35,3.72
624,FSHN,595,Genetics Epigenetics Nutrition,26,3.97
625,GCL,144,Stereotypes & Discrimination,24,3.81
626,GEOG,101,Global Development&Environment,177,3.79
627,GEOG,103,Earth's Physical Systems,26,3.41
628,GEOG,105,The Digital Earth,49,3.92
629,GEOG,106,Geographies of Globalization,71,3.12
630,GEOG,204,Cities of the World,26,3.59
631,GEOG,210,Social & Environmental Issues,102,3.36
632,GEOG,254,"American People, Places, & Env",24,3.93
633,GEOG,371,Spatial Analysis,31,3.17
634,GEOG,379,Intro to GIS Systems,96,3.26
635,GEOG,380,GIS II: Spatial Prob Solving,29,3.67
636,GEOG,465,Transportation &Sustainability,23,3.75
637,GEOG,479,CyberGIS,29,3.44
638,GEOG,489,Programming for GIS,26,3.65
639,GEOL,104,Geology of the National Parks,87,3.73
640,GEOL,111,Emergence of Life,196,2.98
641,GEOL,118,Natural Disasters,183,3.35
642,GER,251,Grimm's Fairy Tales in Context,147,3.81
643,GER,260,The Holocaust in Context - ACP,21,3.51
644,GER,261,Representing the Holocaust,36,3.59
645,GER,465,History of Germanic Languages,22,3.8
646,GLBL,100,Intro to Global Studies,48,3.86
647,GLBL,200,Foundations of Research,23,3.73
648,GLBL,270,Intro Global Markets & Society,26,3.74
649,GLBL,296,Global & Mass Incarceration,42,3.8
650,GS,102,Prep for 21st Cent Challenges,163,3.7
651,GS,198,DGS Honors Seminar,35,3.97
652,GS,199,College Academic Success,21,2.38
653,GWS,100,Intro Gender & Women's Studies,21,3.7
654,GWS,202,Sexualities,66,3.57
655,GWS,204,Gender in Gaming,27,3.7
656,GWS,335,"Film, TV, and Gender",21,3.37
657,GWS,350,Feminist & Gender Theory,25,3.63
658,GWS,385,Transnational Sexualities,23,3.71
659,HDFS,105,Intro to Human Development,401,3.77
660,HDFS,120,Intro to Family Studies,90,3.28
661,HDFS,206,Early Childhood Curriculum Dev,25,3.68
662,HDFS,208,Child Fam with Special Needs,58,3.79
663,HDFS,220,Families in Global Perspective,108,3.61
664,HDFS,225,Close Relationships,42,3.65
665,HDFS,290,Intro to Research Methods,40,2.97
666,HDFS,305,Middle Childhood,48,3.74
667,HDFS,322,US Latina and Latino Families,45,3.77
668,HDFS,408,Hospitalized Children,34,3.59
669,HDFS,420,Inequality Public Pol & US Fam,45,3.9
670,HDFS,426,Family Conflict Management,50,3.5
671,HIST,100,Global History,98,3.4
672,HIST,105,Latin America to Independence,32,3.79
673,HIST,120,East Asian Civilizations,43,3.6
674,HIST,142,Western Civ Since 1660,22,3.62
675,HIST,171,US History to 1877,31,3.46
676,HIST,172,US History Since 1877,102,3.75
677,HIST,213,African Muslim Societies,32,3.51
678,HIST,220,Traditional China,40,3.11
679,HIST,227,Modern Japanese History,35,3.27
680,HIST,236,Madness and Modern Society,48,3.45
681,HIST,241,History of Ancient Rome,84,3.54
682,HIST,245,"Wives, Workers and Witches",22,3.58
683,HIST,251,Warfare Milit Insts & Soc,33,2.8
684,HIST,258,20thC World to Midcentury,28,2.8
685,HIST,259,20thC World from Midcentury,33,3.64
686,HIST,262,Zionism: A Global History,98,3.25
687,HIST,263,US History of Medicine,40,3.74
688,HIST,265,Science in Western Culture,38,3.04
689,HIST,275,Afro-American History to 1877,39,3.73
690,HIST,281,Constructing Race in America,21,3.64
691,HIST,300,Topics in Film and History,34,3.41
692,HIST,312,Immigrant America,30,3.38
693,HIST,337,Middle East Since World War I,34,3.63
694,HIST,348,Early Euro Absolut & Expansion,22,3.43
695,HIST,356,Modern Balkans thru Lit & Film,26,3.6
696,HIST,357,Modern France,27,3.28
697,HIST,361,Euro Thght & Soc Since 1789,27,3.63
698,HIST,390,Sport and Society,33,3.59
699,HORT,100,Introduction to Horticulture,124,3.3
700,HORT,105,Vegetable Gardening,98,3.67
701,HORT,180,Medicinal Plants and Herbology,23,3.43
702,HORT,430,Children and Nature,78,3.46
703,HRD,411,Instruct & Train System Design,55,3.53
704,HRD,540,Learning on the Job,34,3.71
705,HRD,572,e-Learning Ecologies,35,3.94
706,HRD,585,Program Evaluation,62,3.93
707,IB,100,Biology in Today's World,114,3.49
708,IB,103,Introduction to Plant Biology,101,3.23
709,IB,105,Environmental Biology,123,3.56
710,IB,108,The Biology of Dinosaurs,59,3.38
711,IB,150,Organismal & Evolutionary Biol,435,3.1
712,IB,151,Organismal & Evol Biol Lab,181,3.55
713,IB,202,Physiology,157,3.86
714,IB,271,Organismal Biology,21,3.97
715,IB,299,Biology of Sex,34,3.89
716,IB,302,Evolution,136,3.22
717,IB,329,Animal Behavior,254,3.69
718,IB,335,Plant Systematics,39,3.32
719,IB,361,Ecology and Human Health,152,3.85
720,IB,420,Plant Physiology,26,3.6
721,IB,435,Critical Eval Herbal Remedies,40,3.9
722,IB,451,Conservation Biology,57,3.48
723,IE,300,Analysis of Data,123,3.22
724,IE,310,Determin Models in Optmzation,101,3.26
725,IE,330,Industrial Quality Control,22,2.94
726,IE,340,Human Factors,57,3.72
727,IE,361,Production Planning & Control,77,3.68
728,IE,370,Stochastic Processes & Applic,69,3.05
729,IE,398,Simulation,77,2.81
730,IE,420,Financial Engineering,54,3.12
731,IE,431,Design for Six Sigma,30,3.44
732,IE,498,Deep Learning,36,3.95
733,IE,511,Integer Programming,24,3.82
734,IE,525,Numerical Methods in Finance,52,3.53
735,IE,526,Stochastic Calculus in Finance,49,3.49
736,IHLT,102,Survey of Interdisc Health,48,3.6
737,IHLT,232,Health Disparities in the U.S.,46,3.86
738,IHLT,375,Interdis Collab in Health Serv,55,3.73
739,IHLT,474,Pre-Field Experience in Health,24,3.75
740,IHLT,475,Field Experience in i-Health,62,3.89
741,INFO,102,Little Bits to Big Ideas,177,3.6
742,INFO,202,Social Aspects Info Tech,161,3.33
743,INFO,403,Top Down Video Game Design,27,3.94
744,INFO,490,Intro to Prog for Data Science,230,3.7
745,IS,418,Community Engagement,21,3.6
746,IS,452,Foundations Info Processing,32,3.79
747,IS,455,Database Design & Prototyping,24,3.68
748,IS,490,Teen Library Programs,25,3.89
749,IS,502,Libraries Info and Society,78,3.9
750,IS,504,Reference and Info Services,81,3.84
751,IS,505,Adm Mgt of Libs Info Centers,24,3.93
752,IS,506,Youth Services Librarianship,27,3.96
753,IS,508,Collection Development,58,3.89
754,IS,515,Media Literacy for Youth,28,3.9
755,IS,516,School Library Media Center,24,3.91
756,IS,525,Government Information,21,3.76
757,IS,532,Theory & Pract Data Cleaning,31,3.89
758,IS,543,Sociotechnical Info Systems,60,3.69
759,IS,561,Information Modeling,57,3.79
760,IS,581,Adm and Use Archival Materials,27,3.85
761,IS,590,Progr Analytics & Data Process,178,3.84
762,JOUR,200,Introduction to Journalism,187,3.64
763,JOUR,215,Multimedia Reporting,29,3.21
764,JOUR,250,Journalism Ethics & Diversity,34,3.7
765,JOUR,311,Media Law,47,3.73
766,JOUR,361,Readings in Sports Journalism,25,3.83
767,JOUR,460,Broadcast Meteorology,29,3.19
768,KIN,100,Development Activities,25,3.8
769,KIN,102,Individual and Dual Activities,36,3.64
770,KIN,103,Indoor Court Activities,28,3.89
771,KIN,104,Skating Activities,469,3.56
772,KIN,107,Aquatic Sport Activities,50,3.78
773,KIN,109,Team Sport Activities,51,3.91
774,KIN,122,Physical Activity and Health,716,3.43
775,KIN,125,Orientation KIN & Comm Health,86,3.67
776,KIN,140,Social Sci of Human Movement,112,3.46
777,KIN,142,Contemporary Issues in Sport,659,3.58
778,KIN,150,Bioscience of Human Movement,107,3.25
779,KIN,199,Undergraduate Open Seminar,21,3.94
780,KIN,201,Phys Activity Research Methods,97,3.44
781,KIN,247,Intro to Sport Psychology,688,3.79
782,KIN,249,Sport & Modern Society,1192,3.75
783,KIN,259,Motor Development and Control,80,3.65
784,KIN,262,"Motor Develop, Growth & Form",25,3.51
785,KIN,268,Children's Movement,49,3.42
786,KIN,340,Soc & Psych of Phys Activity,136,3.67
787,KIN,352,Bioenergetics of Movement,113,3.34
788,KIN,355,Biomechanics of Human Movement,69,3.57
789,KIN,369,Coaching Strategies,24,3.88
790,KIN,401,Measure & Eval in Kinesiology,129,3.6
791,KIN,448,Exercise & Health Psychology,38,3.46
792,KIN,452,Clin & Applied Ex Physiology,27,3.89
793,KIN,494,Physiology of High Performance,70,3.89
794,LA,234,Site Design Studio,23,3.87
795,LA,241,Landform Design & Construction,26,3.24
796,LA,281,Design Communications II,22,3.41
797,LA,343,Landscape Construction,24,3.04
798,LA,446,Sustainable Planning Seminar,25,3.91
799,LA,480,Sustainable Design Principles,44,3.33
800,LAS,102,Transfer Advantage,26,3.8
801,LAS,399,Leadership & Prof Development,22,3.82
802,LAST,170,Introduction to Latin America,46,3.28
803,LAW,303,Living the Law,30,3.87
804,LAW,501,Professional Resp (GRAD),31,3.45
805,LAW,601,Contracts,30,3.3
806,LAW,607,Civil Procedure,24,3.58
807,LAW,654,International Trade Policy,25,3.72
808,LAW,794,Mergers & Acquisitions,43,3.28
809,LEAD,140,Interpersonal Intelligence,150,3.4
810,LEAD,170,Leading Student Organizations,29,3.59
811,LEAD,260,Intro to Leadership Studies,62,3.61
812,LEAD,380,Leadership in Groups and Teams,30,3.72
813,LEAD,470,Leading Prof Orgs & Comm,65,3.83
814,LEAD,480,Collaborative Leadership,61,3.89
815,LER,100,Introduction to Labor Studies,55,2.87
816,LER,110,Labor and Social Movements,25,2.83
817,LER,542,Collective Bargaining,25,3.92
818,LER,543,Workplace Dispute Resolution,49,3.9
819,LER,545,Economics of Human Resources,26,3.76
820,LER,568,Firm Performance and HR,33,3.3
821,LER,590,Workforce Policies & Partnersh,211,3.74
822,LER,595,Managing Diversity Globally,26,3.71
823,LING,100,Intro to Language Science,82,3.3
824,LING,111,Language in Globalization,27,3.19
825,LING,210,Language History,32,3.32
826,LING,225,"Language, Mind, and Brain",26,3.33
827,LING,250,Linguistic Diversity in the US,42,3.74
828,LING,270,"Language, Technology & Society",26,3.68
829,LING,301,Elements of Syntax,30,3.3
830,LING,302,Elements of Phonology,26,2.92
831,LING,307,Elmnts Semantics & Pragmatics,23,3.23
832,LING,400,Intro to Linguistic Structure,21,3.8
833,LING,406,Intro to Computational Ling,54,3.76
834,LING,425,Intro to Psycholinguistics,23,3.41
835,LLS,100,Intro Latina/Latino Studies,69,3.18
836,LLS,238,Latina/o Social Movements,29,3.49
837,LLS,240,Latina/o Popular Culture,31,3.91
838,LLS,265,Politics of Hip Hop,35,3.9
839,LLS,279,Mexican-American History,57,3.57
840,LLS,357,Literatures of the Displaced,32,3.93
841,LLS,387,"Race, Gender and the Body",28,3.85
842,MACS,100,Intro to Popular TV & Movies,332,3.52
843,MACS,101,Intro to the Media,337,3.61
844,MACS,203,Contemporary Movies,49,3.61
845,MACS,205,Introduction to Documentary,23,3.55
846,MACS,260,Film Production,21,3.86
847,MACS,262,Survey of World Cinema II,23,3.42
848,MACS,264,Creative and Info Economies,37,3.43
849,MACS,320,Popular Culture,37,3.43
850,MACS,351,Social Aspects of Media,27,3.7
851,MACS,372,Screenwriting,27,3.62
852,MACS,466,Japanese Cinema,23,3.31
853,MATH,103,Theory of Arithmetic,42,3.52
854,MATH,112,Algebra,56,2.39
855,MATH,115,Preparation for Calculus,143,3.13
856,MATH,117,Elementary Mathematics,22,3.82
857,MATH,124,Finite Mathematics,97,3.11
858,MATH,213,Basic Discrete Mathematics,204,3.44
859,MATH,220,Calculus,514,2.95
860,MATH,225,Introductory Matrix Theory,350,2.88
861,MATH,231,Calculus II,877,2.7
862,MATH,234,Calculus for Business I,601,3.03
863,MATH,241,Calculus III,827,3.24
864,MATH,285,Intro Differential Equations,619,3.27
865,MATH,286,Intro to Differential Eq Plus,287,3.51
866,MATH,347,Fundamental Mathematics,195,3.37
867,MATH,403,Euclidean Geometry,21,3.14
868,MATH,412,Graph Theory,70,3.21
869,MATH,413,Intro to Combinatorics,32,3.05
870,MATH,414,Mathematical Logic,25,2.79
871,MATH,415,Applied Linear Algebra,789,2.99
872,MATH,416,Abstract Linear Algebra,102,3.35
873,MATH,417,Intro to Abstract Algebra,77,3.48
874,MATH,441,Differential Equations,141,3.22
875,MATH,442,Intro Partial Diff Equations,40,3.82
876,MATH,444,Elementary Real Analysis,57,3.58
877,MATH,446,Applied Complex Variables,69,3.59
878,MATH,447,Real Variables,21,3.56
879,MATH,453,Elementary Theory of Numbers,31,3.6
880,MATH,461,Probability Theory,22,2.63
881,MATH,482,Linear Programming,29,3.39
882,MATH,484,Nonlinear Programming,28,3.63
883,MATH,500,Abstract Algebra I,21,3.86
884,MATH,525,Algebraic Topology I,24,3.5
885,MATH,541,Functional Analysis,25,3.72
886,MBA,503,Strategy,180,3.66
887,MBA,504,Global Strategy,180,3.58
888,MBA,541,Marketing in a Digital World,478,3.92
889,MBA,547,Global Impact:CulPsych&BusEth,428,3.89
890,MBA,551,Strategic Innovation,830,3.8
891,MBA,561,Intro to Bus Analyt: Data&Firm,641,3.79
892,MCB,100,Introductory Microbiology,256,3.12
893,MCB,101,Intro Microbiology Laboratory,114,3.2
894,MCB,150,Molec & Cellular Basis of Life,245,3.1
895,MCB,151,Molec & Cellular Laboratory,22,3.85
896,MCB,246,Human Anatomy & Physiology II,451,3.45
897,MCB,247,Human Anat & Physiol Lab II,327,3.2
898,MCB,251,Exp Techniqs in Molecular Biol,42,3.7
899,MCB,252,"Cells, Tissues & Development",158,3.66
900,MCB,253,Exp Techniqs in Cellular Biol,161,3.88
901,MCB,300,Microbiology,108,3.28
902,MCB,301,Experimental Microbiology,93,3.44
903,MCB,317,Genetics and Genomics,45,3.29
904,MCB,320,Mechanisms of Human Disease,105,3.48
905,MCB,354,Biochem & Phys Basis of Life,44,3.3
906,MCB,402,Sys & Integrative Physiology,109,3.82
907,MCB,406,Gene Expression & Regulation,52,3.54
908,MCB,410,"Dev Bio, Stem Cells, Regen Med",61,3.5
909,MCB,429,Cellular Microbiology &Disease,30,3.01
910,MCB,432,Computing in Molecular Biology,29,3.17
911,MCB,450,Introductory Biochemistry,280,3.13
912,MCB,458,Basic Human Pathology,46,3.74
913,MCB,462,Integrative Neuroscience,95,3.61
914,MCB,465,Human Metabolic Disease,57,3.39
915,MCB,493,Virology,62,3.55
916,MDIA,223,Watching the Environment,43,2.84
917,ME,170,Computer-Aided Design,93,3.53
918,ME,199,Undergraduate Open Seminar,131,3.75
919,ME,200,Thermodynamics,295,3.42
920,ME,270,Design for Manufacturability,122,3.6
921,ME,310,Fundamentals of Fluid Dynamics,131,3.21
922,ME,320,Heat Transfer,99,3.06
923,ME,330,Engineering Materials,132,3.67
924,ME,340,Dynamics of Mechanical Systems,49,3.68
925,ME,360,Signal Processing,132,3.83
926,ME,370,Mechanical Design I,87,3.38
927,ME,371,Mechanical Design II,93,3.55
928,ME,400,Energy Conversion Systems,35,3.35
929,ME,412,Numerical Thermo-Fluid Mechs,26,3.74
930,ME,431,Mechanical Component Failure,42,3.95
931,ME,452,Num Control of Mfg Processes,22,3.56
932,ME,470,Senior Design Project,101,3.95
933,ME,471,Finite Element Analysis,49,3.33
934,ME,472,Introduction to Tribology,22,3.83
935,ME,481,Whole-Body Musculoskel Biomech,38,3.62
936,ME,483,Mechanobiology,32,3.92
937,ME,487,MEMS-NEMS Theory & Fabrication,23,3.74
938,ME,510,Advanced Gas Dynamics,27,3.8
939,MSE,206,Mechanics for MatSE,87,3.66
940,MSE,280,Engineering Materials,52,3.81
941,MSE,304,Electronic Properties of Matls,47,3.49
942,MSE,308,Materials Laboratory II,55,3.81
943,MSE,395,Materials Design,89,3.92
944,MSE,396,Introduction to Research,23,3.93
945,MSE,402,Kinetic Processes in Materials,70,3.1
946,MSE,405,Microstructure Determination,53,3.12
947,MSE,453,Plastics Engineering,21,3.03
948,MSE,481,Electron Microscopy,37,3.71
949,MSE,487,Materials for Nanotechnology,31,3.45
950,MSE,583,Dynamics of Complex Fluids,21,3.48
951,MUS,130,Introd to the Art of Music,303,3.64
952,MUS,133,Introduction to World Music,440,3.46
953,MUS,244,Social Foundations of Music Ed,41,3.61
954,MUS,261,University Mixed Chorus,31,3.77
955,MUS,314,The History of Music II,85,3.37
956,MUS,400,Counterpoint and Fugue,21,3.71
957,MUS,408,Analysis of Musical Form,22,3.64
958,MUS,418,Regional Studies in Musicology,25,3.78
959,MUS,434,Assessment/Eval in Music Ed,30,3.71
960,MUS,444,Healthy Music Practices,27,3.62
961,MUS,499,Jazz Forum,28,3.8
962,MUSE,250,The World Through Museums,51,3.56
963,NPRE,101,Introduction to Energy Sources,54,2.73
964,NPRE,402,Nuclear Power Engineering,112,3.66
965,NPRE,421,Plasma and Fusion Science,35,3.57
966,NPRE,441,Radiation Protection,40,3.77
967,NPRE,455,Neutron Diffusion & Transport,25,2.88
968,NPRE,458,Design in NPRE,30,3.63
969,NPRE,470,Fuel Cells & Hydrogen Sources,43,3.83
970,NPRE,475,Wind Power Systems,86,3.89
971,NPRE,480,Energy and Security,32,3.51
972,NRES,101,Wildlife Conserv 21st Century,143,3.32
973,NRES,102,Introduction to NRES,215,3.22
974,NRES,105,Climate Change and Ecosystems,267,2.82
975,NRES,201,Introductory Soils,63,2.91
976,NRES,285,Urban Ecology and Agriculture,29,3.76
977,NRES,325,Natural Resource Policy Mgmt,68,3.5
978,NRES,362,Ecology of Invasive Species,24,3.54
979,NRES,407,Wildlife Population Ecology,30,3.15
980,NRES,420,Restoration Ecology,26,3.32
981,NRES,421,Quantitative Methods in NRES,91,3.81
982,NRES,456,Integrative Ecosystem Mgmt,71,3.28
983,NRES,474,Soil and Water Conservation,25,3.68
984,NRES,475,Environmental Microbiology,39,3.53
985,NRES,488,Soil Fertility and Fertilizers,50,3.12
986,NRES,499,NRES 456 Group Project,63,3.34
987,NS,303,Leadership and Management,21,3.78
988,PHIL,102,Logic and Reasoning,332,3.48
989,PHIL,107,Intro to Political Philosophy,29,3.6
990,PHIL,202,Symbolic Logic,37,3.0
991,PHIL,203,Ancient Philosophy,70,3.05
992,PHIL,206,Early Modern Philosophy,53,2.76
993,PHIL,421,Ethical Theories,28,2.73
994,PHIL,426,Metaphysics,31,3.19
995,PHYS,101,College Physics: Mech & Heat,288,3.39
996,PHYS,102,College Physics: E&M & Modern,342,3.24
997,PHYS,211,University Physics: Mechanics,971,3.57
998,PHYS,212,University Physics: Elec & Mag,564,3.21
999,PHYS,213,Univ Physics: Thermal Physics,531,3.07
1000,PHYS,214,Univ Physics: Quantum Physics,556,2.88
1001,PHYS,225,Relativity & Math Applications,114,3.13
1002,PHYS,280,Nuclear Weapons & Arms Control,59,3.69
1003,PHYS,325,Classical Mechanics I,112,3.35
1004,PHYS,326,Classical Mechanics II,44,3.18
1005,PHYS,398,Soph/Junr Special Topics Phys,29,3.75
1006,PHYS,401,Classical Physics Lab,24,2.51
1007,PHYS,402,Light,37,3.65
1008,PHYS,403,Modern Experimental Physics,28,3.85
1009,PHYS,427,Thermal & Statistical Physics,72,3.58
1010,PHYS,435,Electromagnetic Fields I,62,3.48
1011,PHYS,436,Electromagnetic Fields II,59,3.18
1012,PHYS,470,Subatomic Physics,43,3.67
1013,PHYS,486,Quantum Physics I,51,3.46
1014,PHYS,487,Quantum Physics II,50,3.35
1015,PHYS,498,Special Topics in Physics,30,3.3
1016,PHYS,504,Statistical Physics,22,3.76
1017,PHYS,515,General Relativity I,26,3.24
1018,PHYS,560,Condensed Matter Physics I,39,3.85
1019,PLPA,200,"Plants, Pathogens, and People",154,3.75
1020,PLPA,204,Introductory Plant Pathology,48,3.06
1021,PS,100,Intro to Political Science,306,3.39
1022,PS,101,Intro to US Gov & Pol,141,3.38
1023,PS,191,Civic Careers,21,3.68
1024,PS,199,Drones and Asymmetric Warfare,39,3.54
1025,PS,201,US Racial & Ethnic Politics,133,3.29
1026,PS,220,Intro to Public Policy,99,3.03
1027,PS,224,Politics of the National Parks,47,3.48
1028,PS,241,Comp Politics in Dev Nations,85,3.0
1029,PS,270,Intro to Political Theory,112,3.23
1030,PS,280,Intro to Intl Relations,99,3.14
1031,PS,281,Intro to Intl Relations-ACP,49,3.12
1032,PS,282,Governing Globalization,44,3.55
1033,PS,300,Terrorism,105,3.53
1034,PS,302,The US Constitution II,88,3.78
1035,PS,322,Law and Public Policy,81,3.17
1036,PS,351,Gov & Pol Post-Soviet States,80,3.46
1037,PS,370,Justice in the Law,85,3.82
1038,PS,385,Politics of the European Union,51,3.62
1039,PS,394,Crisis Diplomacy,26,3.53
1040,PS,396,International Conflict,77,2.91
1041,PSYC,100,Intro Psych,742,3.33
1042,PSYC,201,Intro to Social Psych,306,2.93
1043,PSYC,210,Behavioral Neuroscience,174,2.61
1044,PSYC,216,Child Psych,218,3.02
1045,PSYC,230,Perception & Sensory Processes,311,3.9
1046,PSYC,235,Intro to Statistics,76,3.23
1047,PSYC,238,Psychopathol & Probs in Living,349,3.08
1048,PSYC,239,Community Psych,87,3.68
1049,PSYC,245,Industrial Org Psych,149,3.42
1050,PSYC,250,Psych of Personality,139,3.26
1051,PSYC,302,Applied Neuroscience,63,3.39
1052,PSYC,306,Psychology of Morality,63,3.27
1053,PSYC,318,Psych of the Infant,84,3.39
1054,PSYC,321,Human Memory,32,3.34
1055,PSYC,328,Psychology of Gender,142,2.93
1056,PSYC,332,Social Psych Methods Lab,140,3.26
1057,PSYC,336,Topics in Clin/Comm Psych,101,3.66
1058,PSYC,350,Personality Lab,46,3.65
1059,PSYC,353,Social Cognition,113,3.61
1060,PSYC,363,Developmental Child Psych Lab,53,3.87
1061,PSYC,379,Clinical/Abnormal Psych Lab,90,3.14
1062,PSYC,396,The Attentive Mind,73,3.7
1063,PSYC,408,Human Behavior Genetics,55,3.86
1064,PSYC,413,Psychopharmacology,150,3.57
1065,PSYC,414,"Brain, Learning, and Memory",69,3.29
1066,PSYC,445,Cognitive Neuroscience Lab,37,3.59
1067,PSYC,455,Organizational Psych,152,3.59
1068,PSYC,496,Schizotypy & Schizophrenia,79,3.77
1069,REHB,330,Disability in American Society,401,3.62
1070,REL,110,World Religions,482,3.73
1071,REL,132,Zen,33,3.83
1072,REL,208,Cultures & Lits of South Asia,45,3.94
1073,REL,214,Introduction to Islam,44,3.28
1074,REL,286,Introduction to Hinduism,25,3.65
1075,REL,287,Introduction to Buddhism,29,3.15
1076,RHET,233,Adv Rhetoric & Composition,21,3.76
1077,RST,100,RST in Modern Society,128,3.54
1078,RST,101,Orientation to RST,51,3.24
1079,RST,120,"Park, Recreation & Environment",36,2.96
1080,RST,130,Foundations of Sport Mgt,64,3.27
1081,RST,199,Sport Brand Management,272,3.28
1082,RST,200,Leadership in RST,79,3.36
1083,RST,230,Diversity in RST,184,3.18
1084,RST,240,Finance in RST,97,3.35
1085,RST,242,Nature and American Culture,1539,3.78
1086,RST,255,Ethical Issues in RST,44,3.14
1087,RST,260,Disability in RST,132,3.37
1088,RST,316,Human Development and RST,33,3.28
1089,RST,325,Marketing in RST,53,2.86
1090,RST,340,Facility Management in RST,48,3.71
1091,RST,354,Legal Aspects of Sport,33,3.31
1092,RST,360,Communication in RST,89,3.8
1093,RST,370,Research Methods & Analysis,25,3.65
1094,RST,410,Strategic Thinking in RST,39,2.87
1095,RST,429,Contemporary Issues in RST,49,3.49
1096,RST,460,Event Management in RST,45,3.47
1097,RST,465,Event Implementation in RST,55,3.56
1098,RST,480,Orientation to Practicum,66,3.76
1099,RST,501,Concepts & Applications in RST,23,3.65
1100,SBC,504,Managing Projects & Teams,39,3.63
1101,SBC,505,Consumer Insights II,44,3.72
1102,SBC,506,Measurement and Evaluation,40,3.36
1103,SE,101,Engineering Graphics & Design,172,3.36
1104,SE,261,Business Side of Engineering,45,2.79
1105,SE,311,Engineering Design Analysis,75,3.84
1106,SE,312,Instrumentation and Test Lab,75,3.47
1107,SE,400,Engineering Law,43,3.65
1108,SE,422,Robot Dynamics and Control,35,3.83
1109,SE,423,Mechatronics,39,3.91
1110,SE,424,State Space Design for Control,73,3.59
1111,SE,495,Senior Engineering Project II,69,3.82
1112,SHS,120,"Child, Comm, & Lang Ability",525,3.59
1113,SHS,121,American Sign Language I,46,3.3
1114,SHS,170,Intro Hum Comm Sys & Disorders,100,3.43
1115,SHS,200,General Phonetics,99,3.52
1116,SHS,221,American Sign Language II,22,3.61
1117,SHS,222,Lang&Culture Deaf Communities,253,3.84
1118,SHS,240,Intro Sound & Hearing Science,86,3.96
1119,SHS,301,General Speech Science,77,3.65
