,Department,CourseNumber,CourseName,StudentCount,AvgGPA
556,ENGL,245,The Short Story,27,3.63
557,ENGL,250,19th-Century American Fiction,30,3.8
558,ENGL,259,Early African American Lit,27,3.83
559,ENGL,260,Modern African American Lit,25,3.39
560,ENGL,270,Film and the Environment,25,3.72
561,ENGL,281,Unsung Heroines,28,3.77
562,ENGL,285,Postcolonial Lit in English,30,3.81
563,ENGL,301,Intro to Critical Theory,75,3.57
564,ENGL,330,Slavery and Identity,29,3.29
565,ENGL,350,James Baldwin,45,3.6
566,ENGL,373,Disability and Film,28,3.76
567,ENGL,380,Writing For Money,23,3.77
568,ENGL,402,Descriptive English Grammar,22,3.75
569,ENGL,418,Shakespeare,21,3.4
570,ENGL,435,19th-Century British Fiction,25,3.27
571,ENGL,477,Advanced Environmental Writing,23,3.83
572,EOL,546,Public School Finance,32,3.73
573,EOL,547,Education Law,39,3.72
574,EOL,568,"Diversity, Leadership & Policy",27,3.91
575,EOL,573,The Community College,31,3.84
576,EPOL,585,Ethnographic Methods in Educ,32,3.92
577,EPOL,594,Program Evaluation,41,3.9
578,EPS,310,Race and Cultural Diversity,59,3.75
579,EPS,380,Education and Social Justice,30,3.7
580,EPS,402,Asian American Education,73,3.75
581,EPS,410,Professional Ethics in Educ,74,3.78
582,EPS,413,Aesthetic Education,31,3.73
583,EPS,421,Racial and Ethnic Families,21,3.43
584,EPS,431,New Learning,73,3.98
585,EPS,530,Education and Globalization,65,3.89
586,EPS,533,Global Youth and Citizenship,58,3.89
587,EPS,536,"Race, Gender & Sexuality Issu",134,3.94
588,EPS,537,Globalizing Educational Policy,31,3.84
589,EPSY,201,Educational Psychology,200,3.77
590,EPSY,202,Exploring Cultural Diversity,75,3.21
591,EPSY,220,Career Theory and Practice,51,3.45
592,EPSY,407,Adult Learning and Development,28,3.6
593,EPSY,408,Learning & Hum Dev w/ EdTech,81,3.99
594,EPSY,420,Theories of Psychotherapy,92,3.61
595,EPSY,430,Early Adolescent Development,47,3.92
596,EPSY,456,Human Perform & Cogn in Contxt,42,3.62
597,EPSY,480,Educational Statistics,46,3.75
598,EPSY,485,Assessing Student Performance,58,3.87
599,EPSY,559,Advanced Learning Technologies,41,3.98
600,EPSY,578,Qualitative Inquiry Methods,26,3.86
601,EPSY,580,Statistical Inference in Educ,35,3.7
602,ESE,200,Earth Systems,120,3.08
603,ESE,445,Earth Resources Sustainability,36,3.79
604,ESE,486,Environmental Consulting,25,3.13
605,FAA,101,Arts at Illinois,355,3.86
606,FAA,102,Design Beyond Boundaries,46,3.36
607,FAA,499,Digital Comp. for the PA,37,3.85
608,FIN,221,Corporate Finance,698,3.5
609,FIN,230,Introduction to Insurance,192,3.62
610,FIN,300,Financial Markets,183,3.25
611,FIN,321,Advanced Corporate Finance,167,3.43
612,FIN,390,Finance Academy,45,3.68
613,FIN,392,Investment Management Academy,37,3.97
614,FIN,411,Investment & Portfolio Mngt,186,3.66
615,FIN,412,Options and Futures Markets,63,3.35
616,FIN,418,Financial Modeling,30,3.87
617,FIN,423,Financing Emerging Businesses,97,3.85
618,FIN,424,Mergers and Acquisition,26,3.58
619,FIN,428,Cases in Financial Derivatives,30,3.77
620,FIN,433,Corporate Risk Management,31,3.71
621,FIN,435,Personal Wealth Management,102,3.82
622,FIN,463,Investment Banking,42,3.84
623,FIN,500,Introduction to Finance,306,3.63
624,FIN,501,Econ of Market Fundamentals,34,3.64
625,FIN,502,Quantitative Finance,34,3.81
626,FIN,503,Quantitative Finance II,33,3.87
627,FIN,504,Accounting for Fin Analysis,21,3.94
628,FIN,510,Big Data Analytics in Finance,28,3.67
629,FIN,511,Investments,869,3.65
630,FIN,512,Financial Derivatives,30,3.65
631,FIN,516,Term Structure Models,30,3.49
632,FIN,520,Financial Management,43,3.83
633,FIN,521,Advanced Corporate Finance,28,3.76
634,FIN,522,Cases in Financial Strategy,28,3.73
635,FIN,553,Machine Learning in Finance,50,3.62
636,FIN,580,Data Science & Python for Fin.,29,3.68
637,FR,156,Exploring Paris,123,3.75
638,FSHN,101,The Science of Food,291,3.27
639,FSHN,120,Contemporary Nutrition,759,3.58
640,FSHN,175,Science of Fermented Foods,29,3.58
641,FSHN,199,Hot Topics in Sports Nutrition,49,3.57
642,FSHN,220,Principles of Nutrition,67,3.81
643,FSHN,232,Science of Food Preparation,34,3.34
644,FSHN,249,Food Service Sanitation,22,3.95
645,FSHN,250,Nutritional Physiology I,23,3.96
646,FSHN,345,Strategic Operations Mgmt,43,3.83
647,FSHN,414,Food Chemistry,42,3.81
648,FSHN,416,Food Chemistry Laboratory,34,3.73
649,FSHN,420,Nutritional Aspects of Disease,61,3.62
650,FSHN,426,Biochemical Nutrition I,59,3.92
651,FSHN,428,Community Nutrition,35,3.52
652,FSHN,460,Food Processing Engineering,22,3.76
653,FSHN,471,Food & Industrial Microbiology,25,3.76
654,FSHN,483,Food Processing Unit Ops II,31,3.54
655,FSHN,595,Fd Safety for Glbl Fd Security,21,3.86
656,GEOG,101,Global Development&Environment,179,3.8
657,GEOG,106,Geographies of Globalization,106,3.72
658,GEOG,204,Cities of the World,107,3.39
659,GEOG,205,Business Location Decisions,21,3.25
660,GEOG,210,Social & Environmental Issues,99,3.16
661,GEOG,221,Geographies of Global Conflict,34,3.92
662,GEOG,379,Intro to GIS Systems,78,3.45
663,GEOG,380,GIS II: Spatial Prob Solving,26,3.58
664,GEOG,407,CyberGIS & Geospatial Data Sci,27,3.48
665,GEOG,473,Digital Cartography & Map Dsgn,23,3.77
666,GEOL,100,Planet Earth,158,3.06
667,GEOL,117,The Oceans,140,3.5
668,GEOL,118,Natural Disasters,217,3.5
669,GER,103,Intermediate German I,22,2.64
670,GER,251,Grimm's Fairy Tales in Context,52,3.48
671,GLBL,100,Intro to Global Studies,129,3.47
672,GLBL,225,Career Development:Internships,22,3.64
673,GLBL,240,Global Health,37,3.68
674,GLBL,296,Seven Cheap Things,69,3.49
675,GLBL,350,Poverty in a Global Context,21,3.75
676,GS,101,Exploring General Studies,1179,3.33
677,GWS,100,Intro Gender & Women's Studies,96,3.52
678,GWS,201,"Race, Gender & Power",48,3.76
679,GWS,275,The Politics of Fashion,152,3.42
680,GWS,345,Digital & Gender Cultures,25,3.56
681,GWS,363,"Gender, Health & Pop Culture",23,3.28
682,GWS,387,History of Sexuality in U.S.,21,2.71
683,HDFS,101,Issues & Careers in HDFS,45,3.82
684,HDFS,105,Intro to Human Development,412,3.76
685,HDFS,108,Grief/Loss Across the Lifespan,39,3.74
686,HDFS,120,Intro to Family Studies,183,3.48
687,HDFS,206,Early Childhood Curriculum Dev,26,3.65
688,HDFS,208,Child Fam with Special Needs,48,3.64
689,HDFS,220,Families in Global Perspective,108,3.71
690,HDFS,225,Close Relationships,41,3.59
691,HDFS,290,Intro to Research Methods,33,3.38
692,HDFS,301,Infancy & Early Childhood,42,3.56
693,HDFS,310,Adult Development,21,3.68
694,HDFS,340,"Gender, Relationshps & Society",43,3.32
695,HDFS,401,Socialization and Development,45,3.87
696,HDFS,405,Adolescent Development,43,3.66
697,HDFS,425,Family Stress and Change,42,3.55
698,HIST,100,Global History,207,3.44
699,HIST,103,History of Everything,96,3.66
700,HIST,104,Black Music,163,3.62
701,HIST,111,History of Africa to 1800,36,3.38
702,HIST,120,East Asian Civilizations,95,3.11
703,HIST,142,Western Civ Since 1660,46,3.14
704,HIST,171,US History to 1877,90,3.54
705,HIST,203,Reacting to the Past,29,3.82
706,HIST,205,Lived Experience Latin America,41,3.63
707,HIST,213,African Muslim Societies,42,3.45
708,HIST,236,Madness and Modern Society,83,3.46
709,HIST,240,Ancient Greek Civilization,32,3.83
710,HIST,255,British Isles to 1688,23,3.67
711,HIST,259,20thC World from Midcentury,26,3.41
712,HIST,260,History of Russia,40,3.5
713,HIST,262,Zionism: A Global History,41,3.59
714,HIST,263,US History of Medicine,38,3.21
715,HIST,269,Jewish History Since 1700,36,3.39
716,HIST,272,Twentieth Century America,32,3.76
717,HIST,273,Illinois History,43,3.62
718,HIST,276,Afro-American Hist Since 1877,29,3.25
719,HIST,277,Encounters in Native America,30,3.46
720,HIST,281,Constructing Race in America,72,3.75
721,HIST,283,Asian American History,43,3.45
722,HIST,285,US Gender History to 1877,46,3.73
723,HIST,300,Topics in Film and History,23,3.64
724,HIST,307,History of Mexico from 1519,33,3.78
725,HIST,311,Global History of Intelligence,33,3.19
726,HIST,335,Middle East 1566-1914,21,3.6
727,HIST,349,"Age of Revolution, 1775-1815",27,3.68
728,HIST,353,European History 1918 to 1939,28,3.31
729,HIST,372,"America's Republic, 1780-1880",32,3.41
730,HIST,390,Integration & American Sports,24,3.68
731,HIST,439,The Ottoman Empire,22,3.81
732,HORT,105,Vegetable Gardening,83,3.5
733,HORT,106,The Sustainable Home Garden,65,3.69
734,HRD,400,Principles of HRE,36,3.96
735,HRD,411,Instruct & Train System Design,83,3.63
736,HRD,440,Work Analysis,33,3.67
737,HRD,472,Learning Technologies,68,3.75
738,IB,100,Biology in Today's World,100,3.42
739,IB,104,Animal Biology,89,2.88
740,IB,105,Environmental Biology,67,3.34
741,IB,150,Organismal & Evolutionary Biol,555,3.23
742,IB,151,Organismal & Evol Biol Lab,220,3.36
743,IB,199,Undergraduate Open Seminar,89,3.64
744,IB,204,Genetics,213,3.38
745,IB,299,Pandemics,36,3.82
746,IB,303,Anatomy,65,2.88
747,IB,360,Evolution and Human Health,109,3.96
748,IB,362,Marine Biology,75,3.67
749,IB,411,Bioinspiration,74,3.68
750,IB,463,Ichthyology,21,3.84
751,IB,501,Programming for Genomics,30,3.4
752,IE,300,Analysis of Data,144,2.94
753,IE,310,Determin Models in Optmzation,85,2.75
754,IE,360,Facilities Planning and Design,92,3.22
755,IE,400,Design & Anlys of Experiments,87,3.32
756,IE,405,Computing for ISE,71,3.62
757,IE,411,Optimization of Large Systems,29,3.47
758,IE,431,Design for Six Sigma,21,3.71
759,IE,522,Statistical Methods in Finance,24,3.88
760,IE,532,Analysis of Network Data,23,3.86
761,IHLT,101,Introduction to i-Health,135,3.61
762,IHLT,102,Survey of Interdisc Health,112,3.61
763,IHLT,230,Leadership in Health,48,3.83
764,IHLT,240,Aging and Health Policy,44,3.27
765,IHLT,375,Interdis Collab in Health Serv,50,3.74
766,IHLT,474,Pre-Field Experience in Health,64,3.73
767,INFO,403,Top Down Video Game Design,26,3.67
768,INFO,490,"Machines, Data and the Python",183,3.71
769,IS,100,Exploring the iSchool,69,3.91
770,IS,101,Intro to Information Sciences,103,3.81
771,IS,202,Social Aspects Info Tech,174,3.49
772,IS,204,Research Design Info Sciences,28,3.49
773,IS,205,Program for Info Problems,23,3.58
774,IS,226,Introduction to HCI,28,3.75
775,IS,407,Introduction to Data Science,35,3.66
776,IS,423,Early Literacy,25,3.97
777,IS,430,Foundations Info Processing,42,3.82
778,IS,445,Data Visualization,64,3.93
779,IS,455,Database Design & Prototyping,54,3.69
780,IS,471,Instruc Strat Tech Info Prof,24,3.97
781,IS,501,Reference and Info Services,28,3.96
782,IS,503,History of Children's Lit,22,3.97
783,IS,505,Info Org and Access,119,3.94
784,IS,510,Libraries Info and Society,58,3.85
785,IS,523,Preserving Info Resources,21,3.57
786,IS,525,Data Warehousing,37,3.86
787,IS,530,Collection Development,24,3.88
788,IS,537,Theory & Prac of Data Cleaning,51,3.82
789,IS,543,Digital Preservation,24,3.94
790,IS,551,Youth Services Librarianship,21,3.75
791,IS,563,Social Justice in Youth Lit,27,3.95
792,IS,571,Info Service for Diverse Users,26,3.65
793,IS,573,E-Resources Management,23,3.96
794,IS,582,Academic Librarianship,28,3.79
795,ITAL,156,Exploring Rome,38,3.31
796,JOUR,199,"New Media, Society & You",34,3.46
797,JOUR,200,Introduction to Journalism,185,3.59
798,JOUR,205,History of American Journalism,48,3.53
799,JOUR,215,Multimedia Reporting,21,3.43
800,JOUR,250,Journalism Ethics & Diversity,40,3.67
801,JOUR,311,Media Law,38,3.53
802,JOUR,360,The Media and You,31,3.91
803,JOUR,450,Media and Public Opinion,39,3.59
804,JS,209,JewishAmerican&USMinority Lit,21,3.52
805,KIN,100,Walking & Movement Wellness,56,3.81
806,KIN,122,Physical Activity and Health,569,3.23
807,KIN,125,Orientation KIN & Comm Health,140,3.72
808,KIN,140,Social Sci of Human Movement,151,3.5
809,KIN,142,Contemporary Issues in Sport,355,3.59
810,KIN,150,Bioscience of Human Movement,128,3.3
811,KIN,160,Introduction to Kinesiology,49,3.25
812,KIN,199,Medical Terminology,43,3.63
813,KIN,201,Phys Activity Research Methods,108,3.59
814,KIN,247,Intro to Sport Psychology,362,3.78
815,KIN,249,Sport & Modern Society,671,3.67
816,KIN,259,Motor Development and Control,124,3.75
817,KIN,262,"Motor Develop, Growth & Form",34,3.28
818,KIN,268,Children's Movement,48,3.88
819,KIN,340,Soc & Psych of Phys Activity,110,3.54
820,KIN,352,Bioenergetics of Movement,91,3.15
821,KIN,355,Biomechanics of Human Movement,104,3.54
822,KIN,369,Coaching Strategies,28,3.63
823,KIN,401,Measure & Eval in Kinesiology,35,3.35
824,KIN,442,"Body, Culture & Society",61,3.73
825,KIN,448,Exercise & Health Psychology,48,3.49
826,KIN,453,Nutrition for Performance,65,3.87
827,KIN,494,Health Behavior & Obesity,32,3.94
828,LA,222,Islamic Gardens & Architecture,45,3.02
829,LA,346,Professional Practice,21,3.7
830,LA,452,Natural Precedent in Planting,21,3.64
831,LAS,100,Success in LAS - IntlStudents,221,3.67
832,LAS,101,Design First Year Experience,1403,3.66
833,LAS,199,Design Your College Success,68,2.63
834,LAS,399,Leadership & Prof Development,42,3.9
835,LAST,170,Introduction to Latin America,148,3.39
836,LAST,210,Life in the Andes,25,3.92
837,LAW,301,Introduction to Law,173,3.63
838,LAW,602,Property,108,3.21
839,LAW,603,Torts,140,3.19
840,LAW,604,Criminal Law,47,3.19
841,LAW,605,Criminal Proc: Investigation,93,3.39
842,LAW,607,Civil Procedure,158,3.21
843,LAW,609,Legal Writing & Analysis,155,3.22
844,LAW,627,Legal Research,157,3.21
845,LAW,629,Bankruptcy,54,3.38
846,LAW,633,Business Associations I,74,3.4
847,LAW,634,Securities Law,24,3.4
848,LAW,647,Income Taxation,43,3.41
849,LAW,667,Family Law,52,3.39
850,LAW,668,Decedents' Estates and Trusts,36,3.45
851,LAW,680,Professional Responsibility,25,3.4
852,LAW,682,Evidence,98,3.39
853,LAW,684,Federal Courts,25,3.48
854,LAW,694,Trial Advocacy,37,3.47
855,LAW,792,Oil & Gas Law I,63,3.42
856,LAW,796,Counter-Terrorism Law & Policy,32,3.47
857,LEAD,140,Interpersonal Intelligence,100,3.28
858,LEAD,230,Leadership Communications,54,3.54
859,LEAD,260,Foundations of Leadership,153,3.57
860,LEAD,340,Leadership Ethics & Society,47,3.83
861,LEAD,380,Leadership in Groups and Teams,50,3.9
862,LEAD,480,Collaborative Leadership,28,3.96
863,LER,100,Introduction to Labor Studies,23,2.03
864,LER,523,Org Fundamentals for HR,36,3.62
865,LER,543,Workplace Dispute Resolution,43,3.92
866,LER,561,Compensation Systems,65,3.91
867,LER,562,HR Planning and Staffing,35,3.79
868,LER,565,HR Management and Strategy,34,3.85
869,LER,566,International HR Management,23,3.68
870,LER,569,Power & Influence in HRM,29,3.9
871,LER,590,Social Networks in HRM,52,3.84
872,LER,591,Employment Relations Systems,111,3.76
873,LER,593,Quantitative Methods in LER,69,3.61
874,LER,595,Managing Diversity Globally,50,3.79
875,LING,100,Intro to Language Science,97,3.66
876,LING,115,Language and Culture in India,29,3.91
877,LING,210,Language History,41,3.03
878,LING,222,Language in Globalization,41,3.35
879,LING,225,"Language, Mind, and Brain",48,3.37
880,LING,250,Linguistic Diversity in the US,88,3.66
881,LING,270,"Language, Technology & Society",28,3.48
882,LING,301,Elements of Syntax,47,3.12
883,LING,307,Elmnts Semantics & Pragmatics,44,3.16
884,LING,400,Intro to Linguistic Structure,26,3.39
885,LING,401,Intro to General Phonetics,27,3.16
886,LING,413,Corpus Linguistics,26,3.84
887,LING,426,Child & Adult Lang Acquisition,21,3.54
888,LING,450,Sociolinguistics I,25,3.93
889,LLS,100,Intro Latina/Latino Studies,109,3.85
890,LLS,230,Latina/o Genders & Sexualities,34,3.93
891,LLS,235,"Race, Politics, & Reproduction",28,3.52
892,LLS,238,Latina/o Social Movements,33,3.63
893,LLS,242,Intro to Latina/o Literature,47,3.5
894,LLS,279,Mexican-American History,37,3.46
895,LLS,387,"Race, Gender and the Body",28,3.85
896,MACS,100,Intro to Popular TV & Movies,428,3.75
897,MACS,101,Intro to the Media,295,3.63
898,MACS,150,Intro Digital Media Production,47,3.53
899,MACS,203,Contemporary Movies,47,3.42
900,MACS,261,Survey of World Cinema I,26,3.05
901,MACS,264,Creative and Info Economies,32,3.45
902,MACS,317,Media History,37,3.3
903,MACS,320,Popular Culture,41,3.53
904,MACS,326,"New Media, Culture & Society",42,3.14
905,MACS,351,Social Aspects of Media,29,3.21
906,MACS,356,Sex & Gender in Popular Media,28,3.04
907,MATH,101,Thinking Mathematically,51,2.58
908,MATH,103,Theory of Arithmetic,81,3.67
909,MATH,112,Algebra,308,2.69
910,MATH,115,Preparation for Calculus,443,2.91
911,MATH,119,Ideas in Geometry,26,3.8
912,MATH,124,Finite Mathematics,47,3.38
913,MATH,125,Elementary Linear Algebra,56,2.76
914,MATH,181,A Mathematical World,26,3.63
915,MATH,199,Undergraduate Open Seminar,343,3.81
916,MATH,213,Basic Discrete Mathematics,101,3.36
917,MATH,220,Calculus,745,3.03
918,MATH,221,Calculus I,804,3.33
919,MATH,225,Introductory Matrix Theory,279,2.91
920,MATH,231,Calculus II,852,3.31
921,MATH,241,Calculus III,1311,3.14
922,MATH,285,Intro Differential Equations,486,3.32
923,MATH,286,Intro to Differential Eq Plus,291,3.71
924,MATH,299,Topics in Mathematics,401,3.37
925,MATH,347,Fundamental Mathematics,198,3.34
926,MATH,402,Non Euclidean Geometry,21,2.94
927,MATH,403,Euclidean Geometry,26,3.91
928,MATH,413,Intro to Combinatorics,62,3.13
929,MATH,415,Applied Linear Algebra,758,3.3
930,MATH,416,Abstract Linear Algebra,68,3.53
931,MATH,423,Differential Geometry,22,2.94
932,MATH,424,Honors Real Analysis,24,3.64
933,MATH,427,Honors Abstract Algebra,24,3.46
934,MATH,441,Differential Equations,91,3.01
935,MATH,442,Intro Partial Diff Equations,35,3.29
936,MATH,444,Elementary Real Analysis,96,3.24
937,MATH,446,Applied Complex Variables,26,3.18
938,MATH,447,Real Variables,48,3.51
939,MATH,453,Elementary Theory of Numbers,26,3.7
940,MATH,461,Probability Theory,50,2.62
941,MATH,482,Linear Programming,46,3.4
942,MATH,500,Abstract Algebra I,26,3.22
943,MATH,540,Real Analysis,35,3.82
944,MATH,542,Complex Variables I,28,3.82
945,MBA,531,Action Learning,39,3.9
946,MBA,543,Digital Media & Marketing,494,3.94
947,MBA,544,Marketing in an Analog World,580,3.69
948,MBA,548,Global Strategy,403,3.93
949,MBA,553,Entrep: From Startup to Growth,874,3.88
950,MBA,564,Applying Analy Across Bus Func,551,3.94
951,MCB,100,Introductory Microbiology,238,3.27
952,MCB,101,Intro Microbiology Laboratory,111,3.46
953,MCB,150,Molec & Cellular Basis of Life,510,3.42
954,MCB,151,Molec & Cellular Laboratory,65,3.82
955,MCB,170,Society and the Brain,135,3.7
956,MCB,244,Human Anatomy & Physiology I,552,3.38
957,MCB,245,Human Anat & Physiol Lab I,320,3.25
958,MCB,250,Molecular Genetics,23,3.12
959,MCB,251,Exp Techniqs in Molecular Biol,130,3.53
960,MCB,253,Exp Techniqs in Cellular Biol,22,3.79
961,MCB,300,Microbiology,114,3.61
962,MCB,301,Experimental Microbiology,24,3.4
963,MCB,314,Introduction to Neurobiology,123,2.72
964,MCB,354,Biochem & Phys Basis of Life,44,3.29
965,MCB,401,Cell & Membrane Physiology,56,3.35
966,MCB,408,Immunology,65,3.81
967,MCB,413,Endocrinology,90,3.5
968,MCB,428,Microbial Pathogens Laboratory,47,3.38
969,MCB,431,Microbial Physiology,37,3.81
970,MCB,436,Global Biosecurity,110,3.88
971,MCB,450,Introductory Biochemistry,280,3.07
972,MCB,471,Cell Structure and Dynamics,60,3.63
973,MCB,493,Virology,79,3.57
974,MCB,501,Advanced Biochemistry,33,3.5
975,MCB,502,Advanced Molecular Genetics,34,3.25
976,MCB,540,Scientific Writing,23,3.62
977,MDIA,100,College of Media Orientation,104,3.3
978,ME,170,Computer-Aided Design,192,3.9
979,ME,199,Automotive Design Projects-SAE,86,3.77
980,ME,200,Thermodynamics,213,3.4
981,ME,270,Design for Manufacturability,150,3.58
982,ME,310,Fundamentals of Fluid Dynamics,130,3.23
983,ME,320,Heat Transfer,95,2.75
984,ME,330,Engineering Materials,173,3.75
985,ME,340,Dynamics of Mechanical Systems,109,2.68
986,ME,360,Signal Processing,52,3.65
987,ME,370,Mechanical Design I,140,3.45
988,ME,371,Mechanical Design II,95,3.54
989,ME,430,Failure of Engrg Materials,25,3.04
990,ME,432,Fundamentals of Photovoltaics,33,3.39
991,ME,451,Computer-Aided Mfg Systems,32,3.46
992,ME,461,Computer Cntrl of Mech Systems,44,3.84
993,ME,470,Senior Design Project,84,3.88
994,ME,471,Finite Element Analysis,32,3.4
995,ME,482,Musculoskel Tissue Mechanics,25,3.55
996,MILS,120,Intro to US Armed Forces,28,3.07
997,MSE,101,Materials in Today's World,43,3.8
998,MSE,182,Introduction to MatSE,72,3.56
999,MSE,201,Phases and Phase Relations,51,3.69
1000,MSE,206,Mechanics for MatSE,28,3.75
1001,MSE,280,Engineering Materials,131,2.92
1002,MSE,307,Materials Laboratory I,96,3.84
1003,MSE,401,Thermodynamics of Materials,115,3.13
1004,MSE,403,Synthesis of Materials,37,3.35
1005,MSE,406,Thermal-Mech Behavior of Matls,96,3.46
1006,MSE,457,Polymer Chemistry,75,3.39
1007,MSE,470,Design and Use of Biomaterials,67,3.91
1008,MSE,480,Surfaces and Colloids,60,3.86
1009,MSE,485,Atomic Scale Simulations,29,3.7
1010,MSE,489,Matl Select for Sustainability,45,3.91
1011,MSE,500,Statistical Thermodyn of Matls,56,3.52
1012,MUS,103,Rudiments of Music Theory I,37,3.19
1013,MUS,107,Musicianship I,43,3.48
1014,MUS,130,Music Then and Now,299,3.74
1015,MUS,132,Popular Music Studies,215,3.64
1016,MUS,133,Introduction to World Music,585,3.82
1017,MUS,201,Music Theory and Practice III,43,3.32
1018,MUS,240,Orientation Mus Tchg Lrng K-HS,21,3.95
1019,MUS,243,Introductory Music Ed Tech,40,3.79
1020,MUS,313,The History of Music I,115,3.51
1021,MUS,343,Music in Adolescence,38,3.53
1022,MUS,350,Music Teaching in Ens Settings,29,3.84
1023,MUS,407,Elect Music Techniques I,36,3.42
1024,MUS,408,Music since World War II,44,3.83
1025,MUS,410,Period Studies in Musicology,24,3.7
1026,MUS,414,Music and Society,21,3.84
1027,MUS,439,Differentiating Music Instrctn,30,3.71
1028,MUS,464,Jazz History I,24,3.82
1029,NPRE,100,Orientation to NPRE,32,3.76
1030,NPRE,201,Energy Systems,85,3.47
1031,NPRE,402,Nuclear Power Engineering,107,3.74
1032,NPRE,431,Materials in Nuclear Engrg,23,3.36
1033,NPRE,446,Radiation Interact w/Matter I,34,3.69
1034,NPRE,457,Safety Anlys Nucl Reactor Syst,47,3.8
1035,NRES,100,Fundamentals of Env Sci,32,3.62
1036,NRES,102,Introduction to NRES,177,3.27
1037,NRES,103,The Great Lakes at Risk,166,2.95
1038,NRES,201,Introductory Soils,81,2.86
1039,NRES,219,Applied Ecology,126,3.19
1040,NRES,224,Social Justice and Environment,43,3.84
1041,NRES,302,Dendrology,25,3.21
1042,NRES,348,Fish and Wildlife Ecology,103,3.56
1043,NRES,351,Intro Environmental Chemistry,23,3.28
1044,NRES,409,Fishery Ecol and Conservation,24,2.88
1045,NRES,418,Wetland Ecology & Management,27,3.59
1046,NRES,419,Env and Plant Ecosystems,42,2.8
1047,NRES,421,Quantitative Methods in NRES,80,3.59
1048,NRES,429,Aquatic Ecosystem Conservation,35,2.78
1049,NRES,454,GIS in Natural Resource Mgmt,91,3.19
1050,NRES,472,Environmental Psychology,24,2.9
1051,NRES,593,Statistical Methods in Ecology,22,3.85
1052,PHIL,101,Introduction to Philosophy,134,3.1
1053,PHIL,102,Logic and Reasoning,364,2.79
1054,PHIL,103,Logic and Reasoning QR II,21,2.46
1055,PHIL,105,Introduction to Ethics,46,2.8
1056,PHIL,202,Symbolic Logic,54,3.37
1057,PHIL,203,Ancient Philosophy,66,3.28
1058,PHIL,206,Early Modern Philosophy,60,2.8
1059,PHIL,210,Ethics,31,3.84
1060,PHIL,214,Biomedical Ethics,29,3.51
1061,PHIL,230,Philosophy of Religion Intro,21,3.05
1062,PHIL,421,Ethical Theories,26,3.68
1063,PHIL,426,Metaphysics,27,3.03
1064,PHIL,477,Philosophy of Psychology,24,3.62
1065,PHYS,100,Thinking About Physics,277,3.38
1066,PHYS,101,College Physics: Mech & Heat,331,2.89
1067,PHYS,102,College Physics: E&M & Modern,199,3.05
1068,PHYS,211,University Physics: Mechanics,531,3.29
1069,PHYS,212,University Physics: Elec & Mag,803,3.03
1070,PHYS,213,Univ Physics: Thermal Physics,529,2.97
1071,PHYS,214,Univ Physics: Quantum Physics,462,3.07
1072,PHYS,225,Relativity & Math Applications,119,3.1
1073,PHYS,246,Intro to Computational Physics,21,3.38
1074,PHYS,325,Classical Mechanics I,91,3.4
1075,PHYS,326,Classical Mechanics II,49,2.8
1076,PHYS,398,Soph/Junr Special Topics Phys,24,3.61
1077,PHYS,401,Classical Physics Lab,32,3.26
1078,PHYS,402,Light,28,2.99
1079,PHYS,427,Thermal & Statistical Physics,33,3.17
1080,PHYS,435,Electromagnetic Fields I,54,3.12
1081,PHYS,436,Electromagnetic Fields II,45,3.68
1082,PHYS,485,Atomic Phys & Quantum Theory,37,3.43
1083,PHYS,508,Mathematical Physics I,29,3.63
1084,PHYS,580,Quantum Mechanics I,49,3.17
1085,PHYS,582,General Field Theory,26,3.58
1086,PHYS,598,Special Topics in Physics,23,3.91
1087,PLPA,200,"Plants, Pathogens, and People",170,3.85
1088,PS,100,Intro to Political Science,305,3.36
1089,PS,101,Intro to US Gov & Pol,114,3.3
1090,PS,152,The New Middle East,83,3.46
1091,PS,180,IntroPolitics of Globalization,72,3.27
1092,PS,199,Election 2020,42,3.32
1093,PS,201,US Racial & Ethnic Politics,192,3.5
1094,PS,214,American Indian Law & Politics,44,2.99
1095,PS,220,Intro to Public Policy,103,3.17
1096,PS,224,Politics of the National Parks,56,2.76
1097,PS,231,Strategic Models,39,3.47
1098,PS,240,Intro to Comp Politics,76,3.39
1099,PS,241,Comp Politics in Dev Nations,145,3.26
1100,PS,280,Intro to Intl Relations,123,3.21
1101,PS,282,Governing Globalization,47,3.4
1102,PS,300,Terrorism,85,3.66
1103,PS,301,The US Constitution I,110,3.74
1104,PS,312,Politics and the Media,63,3.07
1105,PS,321,Principles of Public Policy,40,3.31
1106,PS,323,Law and Representation,78,3.51
1107,PS,348,Gov & Pol in Western Europe,56,3.46
1108,PS,353,Gov & Pol of Latin America,56,2.96
1109,PS,390,American Foreign Policy,78,3.72
1110,PS,398,Strategic Interntl Relations,27,3.49
1111,PSYC,100,Intro Psych,1269,3.47
1112,PSYC,201,Intro to Social Psych,364,3.12
1113,PSYC,204,Intro to Brain and Cognition,150,3.66
1114,PSYC,210,Behavioral Neuroscience,158,2.65
1115,PSYC,216,Child Psych,221,3.29
1116,PSYC,224,Cognitive Psych,211,3.56
1117,PSYC,230,Perception & Sensory Processes,264,3.63
1118,PSYC,235,Intro to Statistics,35,3.5
1119,PSYC,238,Psychopathol & Probs in Living,317,2.97
1120,PSYC,239,Community Psych,78,3.62
