,Department,CourseNumber,CourseName,StudentCount,AvgGPA
1119,RST,199,Sport & Sustainability,399,3.3
1120,RST,200,Leadership in RST,100,3.35
1121,RST,230,Diversity in RST,88,2.98
1122,RST,240,Finance in RST,130,3.27
1123,RST,242,Nature and American Culture,1129,3.6
1124,RST,255,Ethical Issues in RST,52,2.38
1125,RST,316,Leisure and Human Development,49,3.22
1126,RST,325,Marketing in RST,58,2.97
1127,RST,335,Leisure and Consumer Culture,68,2.95
1128,RST,340,Facility Management in RST,44,3.82
1129,RST,354,Legal Aspects of Sport,35,3.14
1130,RST,360,Communication in RST,78,3.22
1131,RST,370,Research Methods & Analysis,40,3.0
1132,RST,393,Event Implementation and Eval,58,3.68
1133,RST,410,Strategic Thinking in RST,43,3.0
1134,RST,429,Contemporary Issues in RST,51,2.54
1135,RST,460,Event Management in RST,30,3.03
1136,RST,480,Orientation to Practicum,52,3.2
1137,RUSS,323,Tolstoy,42,3.44
1138,SBC,504,Managing Projects & Teams,38,3.69
1139,SBC,506,Measurement and Evaluation,39,3.77
1140,SCAN,225,Vikings to Volvos: Scandinavia,24,3.75
1141,SE,101,Engineering Graphics & Design,173,3.23
1142,SE,261,Business Side of Engineering,63,3.09
1143,SE,311,Engineering Design Analysis,66,3.07
1144,SE,312,Instrumentation and Test Lab,65,3.01
1145,SE,400,Engineering Law,40,3.55
1146,SE,422,Robot Dynamics and Control,25,3.4
1147,SE,423,Mechatronics,41,3.4
1148,SE,424,State Space Design for Control,64,3.25
1149,SE,494,Senior Engineering Project I,50,3.75
1150,SE,495,Senior Engineering Project II,56,3.94
1151,SHS,120,"Child, Comm, & Lang Ability",570,3.61
1152,SHS,121,American Sign Language I,46,3.44
1153,SHS,170,Intro Hum Comm Sys & Disorders,111,3.11
1154,SHS,200,General Phonetics,80,3.46
1155,SHS,222,Lang&Culture Deaf Communities,169,3.65
1156,SHS,240,Intro Sound & Hearing Science,74,3.51
1157,SHS,271,Communication and Aging,81,3.52
1158,SHS,301,General Speech Science,81,3.48
1159,SHS,321,American Sign Language III,22,3.41
1160,SHS,352,Hearing Health and Society,51,3.98
1161,SHS,375,Comm Partners & Health,21,3.49
1162,SHS,380,Comm Competence and Disorders,62,3.32
1163,SHS,385,Evidence-Based Practice in CSD,71,3.32
1164,SHS,427,Language and the Brain,42,3.27
1165,SHS,473,Augmentative & Alt Comm,91,3.58
1166,SHS,571,Clinical Sociolinguistics,23,3.62
1167,SHS,576,School Intrnshp Spch-Lang Path,23,3.94
1168,SHS,593,Inf Feeding / Craniofacial Dif,22,3.86
1169,SOC,100,Introduction to Sociology,399,3.34
1170,SOC,101,Sociology of Gender,39,2.96
1171,SOC,160,Global Ineq and Social Change,41,3.33
1172,SOC,162,Intro to Intl Health Policy,43,3.37
1173,SOC,163,Social Problems,29,2.99
1174,SOC,196,Issues in Sociology,50,3.31
1175,SOC,200,Intro to Sociological Theory,58,3.36
1176,SOC,225,Race and Ethnicity,48,3.3
1177,SOC,274,"Health, Illness and Society",53,3.5
1178,SOC,275,Criminology,115,3.17
1179,SOC,350,Technology and Society,55,3.63
1180,SOC,375,Criminal Justice System,66,3.34
1181,SOC,378,Sociology of Law,60,3.71
1182,SOC,396,Topics in Sociology,23,3.71
1183,SOC,470,Social Movements,21,3.34
1184,SOC,479,Law and Society,36,3.24
1185,SOCW,200,Introduction to Social Work,71,3.2
1186,SOCW,240,Death & Dying,29,3.51
1187,SOCW,297,Asian Families in America,39,3.97
1188,SOCW,300,Diversity: Identities & Issues,118,3.41
1189,SOCW,321,Social Entre & Social Change,28,3.54
1190,SOCW,360,Social Work and the Military,28,3.79
1191,SOCW,402,Practice II,46,3.35
1192,SOCW,410,Social Welfare Pol and Svcs,52,3.76
1193,SOCW,416,Child Welfare Issues & Trends,30,3.42
1194,SOCW,417,Dementia Care for Older Adults,21,3.66
1195,SOCW,451,HBSE I: Human Development,46,3.6
1196,SOCW,470,Field Prac & Prof Seminar II,49,3.86
1197,SOCW,500,SW Practice with Indiv and Fam,21,3.62
1198,SOCW,503,Trauma Informed SW w/ Children,25,3.72
1199,SOCW,507,School Social Work Practice,21,3.76
1200,SOCW,508,Family Therapy Seminar,21,3.92
1201,SOCW,509,Adv Clin Assess & Interviewing,22,3.85
1202,SOCW,515,Intg Health Care Pol and Svcs,28,3.85
1203,SOCW,516,"Child, Youth and Family Svcs",21,3.29
1204,SOCW,519,Public School Policy/Services,22,3.77
1205,SOCW,526,Managing Human Service Orgs,22,3.68
1206,SOCW,552,HBSE II: Mental Disorders,52,3.72
1207,SOCW,553,Integrated Behav. Health & HC,44,3.86
1208,SOCW,589,Social Work and the Law,55,3.68
1209,SPAN,130,Intermediate Spanish,25,3.61
1210,SPAN,208,Oral Spanish,21,3.7
1211,SPAN,228,Spanish Composition,22,3.44
1212,SPAN,252,Intro to Hispanic Linguistics,25,3.37
1213,SPAN,303,The Sounds of Spanish,21,3.67
1214,SPAN,307,Bilingualism,22,3.86
1215,SPAN,308,Spanish in the United States,47,3.5
1216,SPED,117,The Culture of Disability,673,3.83
1217,SPED,312,Intro to Ed Technology,34,3.94
1218,SPED,322,Intro Intellectual Disability,51,3.8
1219,SPED,426,Collaboration and Teaming,27,3.91
1220,SPED,448,Curriculum Development III,30,3.6
1221,STAT,100,Statistics,1355,3.24
1222,STAT,200,Statistical Analysis,460,3.27
1223,STAT,212,Biostatistics,205,3.38
1224,STAT,385,Statistics Programming Methods,92,3.46
1225,STAT,400,Statistics and Probability I,674,3.07
1226,STAT,408,Actuarial Statistics I,68,2.62
1227,STAT,410,Statistics and Probability II,229,3.2
1228,STAT,420,Methods of Applied Statistics,251,3.48
1229,STAT,424,Analysis of Variance,26,3.68
1230,STAT,425,Applied Regression and Design,162,3.02
1231,STAT,426,Sampling and Categorical Data,76,3.62
1232,STAT,428,Statistical Computing,68,2.93
1233,STAT,430,DataScience ProgrammingMethods,111,3.46
1234,STAT,431,Applied Bayesian Analysis,83,3.66
1235,STAT,432,Basics of Statistical Learning,99,3.5
1236,STAT,440,Statistical Data Management,82,3.35
1237,STAT,448,Advanced Data Analysis,104,3.62
1238,STAT,480,Data Science Foundations,68,3.38
1239,STAT,510,Mathematical Statistics I,47,3.63
1240,STAT,511,Mathematical Statistics II,29,3.95
1241,STAT,542,Statistical Learning,64,3.93
1242,STAT,578,Stat Learning in Data Science,37,3.81
1243,TAM,210,Introduction to Statics,148,3.21
1244,TAM,211,Statics,112,3.07
1245,TAM,212,Introductory Dynamics,386,2.98
1246,TAM,251,Introductory Solid Mechanics,300,3.21
1247,TAM,252,Solid Mechanics Design,22,3.29
1248,TAM,335,Introductory Fluid Mechanics,115,2.89
1249,TAM,412,Intermediate Dynamics,33,2.97
1250,TAM,445,Continuum Mechanics,35,3.16
1251,TAM,542,Mathematical Methods II,28,3.48
1252,TE,250,From Idea to Enterprise,39,3.83
1253,TE,333,"Creativity, Innovation, Vision",30,3.26
1254,TE,360,Lect in Engrg Entrepreneurship,120,3.92
1255,TE,401,Develop Breakthrough Projects,57,3.93
1256,TE,450,"Startups:Inc,Fund,Contracts,IP",31,3.52
1257,TE,460,Lect in Engrg Entrepreneurship,28,3.93
1258,TE,466,High-Tech Venture Marketing,24,3.57
1259,TE,566,Finance for Engineering Mgmt,22,3.82
1260,THEA,100,Practicum I,66,3.79
1261,THEA,101,Introduction to Theatre Arts,1173,3.57
1262,THEA,103,Survey of Theatre Production,37,3.4
1263,THEA,110,Broadway Musicals,95,3.82
1264,THEA,175,Fundamentals of Acting II,23,3.0
1265,THEA,361,History of Theatre II,48,3.47
1266,THEA,400,Practicum IV,22,3.72
1267,THEA,450,Management Seminar,23,3.84
1268,THEA,595,Creative Project,41,3.65
1269,TSM,100,Technical Systems in Agr,55,2.38
1270,TSM,234,"Wiring, Motors and Control Sys",51,2.98
1271,TSM,262,Off-Road Equipment Management,24,3.08
1272,TSM,311,Humanity in the Food Web,102,3.4
1273,TSM,363,Fluid Power Systems,22,3.15
1274,TSM,371,Residential Housing Design,33,2.83
1275,TSM,381,Grain Drying & Storage Systems,34,3.06
1276,TSM,464,Engine and Tractor Power,23,2.57
1277,UP,185,Cities in a Global Perspective,33,3.53
1278,UP,201,Planning in Action,37,3.56
1279,UP,204,Chicago: Planning & Urban Life,30,3.05
1280,UP,205,Ecology & Env Sustainability,44,3.26
1281,UP,316,Urban Informatics II,34,3.02
1282,UP,345,Economic Development Planning,24,3.63
1283,UP,406,Urban Ecology,29,3.16
1284,UP,418,GIS for Planners,41,3.62
1285,UP,466,"Energy, Plng & Blt Environment",22,3.76
1286,UP,475,Real Estate Dev. Fundamentals,26,3.82
1287,UP,494,Public Transportation Planning,23,3.65
1288,UP,505,Urban and Regional Analysis,26,3.6
1289,UP,510,Plan Making,26,3.5
1290,VM,603,Structure and Function II,129,3.02
1291,VM,604,Structure and Function III,129,3.08
1292,VM,608,Pathobiology III,136,2.95
1293,VM,611,Medicine and Surgery III,155,2.5
