,Department,CourseNumber,CourseName,StudentCount,AvgGPA
616,ENGL,301,How to Interpret Literature,88,3.52
617,ENGL,330,Slavery and Identity,27,3.21
618,ENGL,350,After the Apocalypse!,71,3.46
619,ENGL,373,Crime Films,21,2.73
620,ENGL,407,Introduction to Old English,21,3.46
621,ENGL,418,Shakespeare,22,3.59
622,ENGL,455,Weird Writers,22,3.62
623,ENGL,481,Composition Theory & Practice,26,3.78
624,EOL,542,Leading Learning-Centrd Schls,21,3.86
625,EOL,547,Education Law,26,3.8
626,EPOL,500,EdD Essentials Seminar,46,3.97
627,EPOL,550,Methods of Educational Inquiry,84,3.91
628,EPS,310,Race and Cultural Diversity,69,3.57
629,EPS,400,History of American Education,23,3.94
630,EPS,402,Asian American Education,71,3.73
631,EPS,412,Critical Thinking in Ed,21,3.7
632,EPS,423,Politics of Education,36,3.84
633,EPS,530,Education and Globalization,40,3.64
634,EPS,533,Global Youth & Citizenship,61,3.8
635,EPS,538,Globalization of Higher Ed,29,3.75
636,EPSY,201,Educational Psychology,219,3.7
637,EPSY,202,Exploring Cultural Diversity,83,3.49
638,EPSY,220,Career Theory and Practice,128,3.7
639,EPSY,401,Child Language and Education,21,3.59
640,EPSY,420,Theories of Psychotherapy,85,3.26
641,EPSY,430,Early Adolescent Development,35,3.8
642,EPSY,456,Human Perform & Cogn in Contxt,33,3.79
643,EPSY,480,Educational Statistics,48,3.57
644,EPSY,485,Assessing Student Performance,80,3.75
645,EPSY,578,Qualitative Inquiry Methods,32,3.92
646,EPSY,580,Statistical Inference in Educ,42,3.76
647,ESE,100,Sustainable Earth,24,3.11
648,ESE,200,Earth Systems,120,3.28
649,ESE,360,Environmental Writing,21,3.56
650,FAA,101,Arts at Illinois,364,3.62
651,FAA,102,Design Beyond Boundaries,44,3.14
652,FIN,221,Corporate Finance,556,3.07
653,FIN,230,Introduction to Insurance,182,3.33
654,FIN,241,Fundamentals of Real Estate,87,3.63
655,FIN,300,Financial Markets,222,3.05
656,FIN,321,Advanced Corporate Finance,203,3.24
657,FIN,392,Investment Management Academy,25,3.97
658,FIN,411,Investment & Portfolio Mngt,150,3.44
659,FIN,412,Options and Futures Markets,37,3.24
660,FIN,423,Financing Emerging Businesses,116,3.76
661,FIN,424,Mergers and Acquisition,34,3.42
662,FIN,435,Personal Wealth Management,107,3.53
663,FIN,443,Legal Issues in Real Estate,29,3.49
664,FIN,444,Urban Real Estate Valuation,33,3.82
665,FIN,445,Real Estate Investment,40,3.82
666,FIN,447,Real Estate Development,65,3.99
667,FIN,463,Investment Banking,48,3.5
668,FIN,500,Introduction to Finance,144,3.56
669,FIN,501,Econ of Market Fundamentals,124,3.47
670,FIN,511,Investments,830,3.56
671,FIN,512,Financial Derivatives,50,3.63
672,FIN,516,Term Structure Models,40,3.67
673,FIN,518,Financial Modeling,22,3.97
674,FIN,520,Financial Management,58,3.68
675,FIN,521,Advanced Corporate Finance,33,3.74
676,FIN,522,Cases in Financial Strategy,29,3.76
677,FIN,530,Foundations in Risk Management,41,3.93
678,FIN,541,Real Estate Fundamentals,32,3.77
679,FIN,566,Algorithmic Mkt Microstructure,44,3.59
680,FIN,580,Wealth Management,425,3.66
681,FSHN,101,Intro Food Science & Nutrition,376,3.19
682,FSHN,120,Contemporary Nutrition,723,3.49
683,FSHN,125,Intro to Human Nutrition,27,3.81
684,FSHN,140,Introduction to Hospitality,28,3.73
685,FSHN,150,Introduction to Dietetics,31,3.94
686,FSHN,199,Hot Topics in Sports Nutrition,76,3.49
687,FSHN,220,Principles of Nutrition,62,3.55
688,FSHN,232,Science of Food Preparation,35,3.0
689,FSHN,302,Sensory Evaluation of Foods,31,3.91
690,FSHN,345,Strategic Operations Mgmt,42,3.93
691,FSHN,414,Food Chemistry,52,3.53
692,FSHN,416,Food Chemistry Laboratory,38,3.67
693,FSHN,420,Nutritional Aspects of Disease,71,3.58
694,FSHN,426,Biochemical Nutrition I,71,3.86
695,FSHN,428,Community Nutrition,46,3.88
696,FSHN,450,Dietetics: Professional Issues,41,3.89
697,FSHN,461,Food Processing I,57,3.58
698,FSHN,465,Principles of Food Technology,37,3.75
699,FSHN,466,Food Product Development,42,3.72
700,FSHN,519,Flavor Chemistry and Analysis,52,3.98
701,FSHN,595,Fd Safety for Glbl Fd Security,38,3.88
702,GCL,126,Urban Sustainability,23,3.17
703,GCL,143,Mapping Inequalities,24,3.68
704,GCL,147,Racisms and Public Places,22,2.99
705,GCL,185,"Health, Wellness, & Black Exp",23,3.09
706,GCL,186,Death & Dying,24,2.6
707,GCL,195,"Crime, Punishment, & Doc Film",21,3.86
708,GEOG,101,Global Development&Environment,169,3.83
709,GEOG,103,Earth's Physical Systems,86,2.52
710,GEOG,204,Cities of the World,108,3.13
711,GEOG,205,Business Location Decisions,24,3.13
712,GEOG,210,Social & Environmental Issues,83,3.27
713,GEOG,221,Geographies of Global Conflict,55,3.69
714,GEOG,379,Intro to GIS Systems,76,3.62
715,GEOG,412,Geospatial Tech & Society,25,3.4
716,GEOG,473,Digital Cartography & Map Dsgn,27,3.9
717,GEOG,477,Introduction to Remote Sensing,26,3.5
718,GEOG,479,Spatial Computing & Modeling,24,3.94
719,GEOG,570,Advanced Spatial Analysis,25,3.49
720,GEOL,100,Planet Earth,23,3.42
721,GEOL,117,The Oceans,193,3.15
722,GEOL,118,Natural Disasters,289,3.26
723,GER,103,Intermediate German I,22,3.53
724,GER,270,History of Sexuality,30,3.66
725,GLBL,100,Intro to Global Studies,79,3.53
726,GLBL,220,Governance,27,3.79
727,GLBL,240,Global Health,57,3.75
728,GLBL,296,Pol of Belong: Nat/Pop in Euro,48,3.88
729,GLBL,350,Poverty in a Global Context,29,3.48
730,GS,101,Exploring General Studies,1297,3.66
731,GS,199,Intro to Engineering for PREP,166,3.82
732,GWS,100,Intro Gender & Women's Studies,97,3.25
733,GWS,201,"Race, Gender & Power",27,2.96
734,GWS,255,"Queer Lives, Queer Politics",31,3.11
735,GWS,275,The Politics of Fashion,67,3.04
736,GWS,370,Queer Theory,24,2.72
737,GWS,387,History of Sexuality in U.S.,29,3.08
738,HDFS,101,Issues & Careers in HDFS,50,3.48
739,HDFS,105,Intro to Human Development,414,3.67
740,HDFS,120,Intro to Family Studies,173,3.28
741,HDFS,199,Grief & Loss,38,3.89
742,HDFS,208,Child Fam with Special Needs,41,3.69
743,HDFS,220,Families in Global Perspective,102,3.27
744,HDFS,225,Close Relationships,44,3.45
745,HDFS,290,Intro to Research Methods,38,3.12
746,HDFS,301,Infancy & Early Childhood,65,3.12
747,HDFS,340,"Gender, Relationshps & Society",53,3.23
748,HDFS,379,Learning Exp South Africa,56,3.98
749,HDFS,401,Socialization and Development,58,3.62
750,HDFS,405,Adolescent Development,44,3.25
751,HDFS,425,Family Stress and Change,47,3.58
752,HIST,100,Global History,257,3.5
753,HIST,103,History of Everything,69,3.36
754,HIST,141,Western Civ to 1660,86,2.88
755,HIST,142,Western Civ Since 1660,46,3.01
756,HIST,171,US History to 1877,67,3.16
757,HIST,172,US History Since 1877,42,3.18
758,HIST,240,Ancient Greek Civilization,33,3.45
759,HIST,257,"Terrorism, Past and Present",36,2.76
760,HIST,258,20thC World to Midcentury,29,2.83
761,HIST,259,20thC World from Midcentury,34,3.75
762,HIST,268,The Darwinian Revolution,21,3.16
763,HIST,269,Jewish History Since 1700,40,3.31
764,HIST,276,Afro-American Hist Since 1877,45,3.44
765,HIST,277,Encounters in Native America,38,3.67
766,HIST,280,Caribbean Latina/o Migration,47,3.68
767,HIST,281,Constructing Race in America,48,3.3
768,HIST,283,Asian American History,45,3.13
769,HIST,286,US Gender History Since 1877,43,3.2
770,HIST,310,Global Capitalism in History,28,3.7
771,HIST,311,Global History of Intelligence,33,3.27
772,HIST,338,Egypt Since World War I,24,3.18
773,HIST,347,Protestant & Catholic Refs,24,3.28
774,HIST,353,European History 1918 to 1939,34,3.56
775,HIST,354,Twentieth Century Europe,26,3.55
776,HIST,358,History Harvest,23,3.71
777,HIST,439,The Ottoman Empire,25,3.59
778,HORT,100,Introduction to Horticulture,37,3.79
779,HORT,105,Vegetable Gardening,95,3.75
780,HORT,106,The Sustainable Home Garden,73,3.36
781,HRD,400,Principles of HRE,31,3.97
782,HRD,411,Instruct & Train System Design,73,3.38
783,HRD,472,Learning Technologies,57,3.95
784,IB,100,Biology in Today's World,211,3.12
785,IB,104,Animal Biology,23,3.03
786,IB,105,Environmental Biology,211,3.31
787,IB,108,The Biology of Dinosaurs,99,2.99
788,IB,150,Organismal & Evolutionary Biol,590,2.87
789,IB,151,Organismal & Evol Biol Lab,85,3.5
790,IB,199,Undergraduate Open Seminar,83,3.89
791,IB,204,Genetics,240,2.89
792,IB,270,Evolution of Molecules & Cells,23,3.72
793,IB,303,Anatomy,55,2.86
794,IB,360,Evolution and Human Health,140,3.9
795,IB,362,Marine Biology,77,3.42
796,IB,372,Ecology and Evolution,21,3.86
797,IB,411,Bioinspiration,93,3.31
798,IB,452,Ecosystem Ecology,43,3.32
799,IB,462,Mammalogy,21,3.21
800,IB,494,Theoretical Biology + Models,25,3.85
801,IB,496,Analysis of Biological Data in,29,3.9
802,IE,300,Analysis of Data,156,2.64
803,IE,310,Determin Models in Optmzation,97,2.58
804,IE,360,Facilities Planning and Design,75,3.43
805,IE,400,Design & Anlys of Experiments,60,3.2
806,IE,405,Computing for ISE,54,3.59
807,IE,410,Adv Stochastic Process & Appl,32,2.91
808,IE,411,Optimization of Large Systems,27,3.7
809,IE,412,OR Models for Mfg Systems,24,3.05
810,IE,498,Online Learning,31,3.8
811,IE,522,Statistical Methods in Finance,49,3.29
812,IE,523,Financial Computing,50,3.57
813,IE,524,Optimization in Finance,55,3.64
814,IE,529,Stats of Big Data & Clustering,34,3.94
815,IE,534,Deep Learning,189,3.87
816,IE,598,Machine Learning in Fin Lab,49,3.84
817,IHLT,101,Introduction to i-Health,111,3.57
818,IHLT,102,Survey of Interdisc Health,109,3.92
819,IHLT,230,Leadership in Health,49,3.72
820,IHLT,240,Aging and Health Policy,41,3.72
821,IHLT,375,Interdis Collab in Health Serv,62,3.73
822,IHLT,474,Pre-Field Experience in Health,65,3.74
823,IHLT,475,Field Experience in i-Health,49,3.86
824,INFO,202,Social Aspects Info Tech,110,2.46
825,INFO,403,Top Down Video Game Design,29,3.57
826,INFO,490,Intro to Prog for Data Science,191,3.5
827,IS,452,Foundations Info Processing,24,3.86
828,IS,455,Database Design & Prototyping,50,3.63
829,IS,457,Introduction to Data Science,68,3.49
830,IS,458,Instruc Strat Tech Info Prof,29,3.76
831,IS,501,Info Org and Access,197,3.85
832,IS,504,Reference and Info Services,26,3.92
833,IS,505,Adm Mgt of Libs Info Centers,28,3.8
834,IS,506,Youth Services Librarianship,23,3.87
835,IS,514,History of Children's Lit,22,3.53
836,IS,532,Theory & Pract Data Cleaning,24,3.75
837,IS,542,"Data, Stat, Info",55,3.85
838,IS,543,Sociotechnical Info Systems,24,3.57
839,IS,555,Usability Engineering,24,3.85
840,IS,561,Information Modeling,87,3.8
841,IS,562,Metadata in Theory & Practice,22,3.89
842,IS,567,Academic Librarianship,24,3.9
843,IS,590,Data Str & Algorithms: Puzzles,154,3.76
844,ITAL,103,Intermediate Italian I,21,3.32
845,ITAL,156,Exploring Rome,50,3.51
846,ITAL,240,Italy Middle Ages & Renaiss,24,3.68
847,ITAL,470,Ferrante / Rohrwacher,26,3.73
848,JOUR,199,Free Speech & Right to Offend,35,2.97
849,JOUR,200,Introduction to Journalism,210,3.36
850,JOUR,205,History of American Journalism,43,3.32
851,JOUR,250,Journalism Ethics & Diversity,34,3.65
852,JOUR,293,Digital Photography 4 Everyone,43,3.6
853,JOUR,311,Media Law,41,3.5
854,JOUR,360,The Media and You,35,3.85
855,JOUR,450,Media and Public Opinion,26,3.69
856,KIN,100,Weight Training I,74,3.54
857,KIN,102,Bowling,109,3.94
858,KIN,103,Badminton,72,3.93
859,KIN,104,Ice Skating,440,3.58
860,KIN,107,Aqua Aerobics,21,3.86
861,KIN,109,Basketball,51,3.76
862,KIN,122,Physical Activity and Health,515,3.32
863,KIN,125,Orientation KIN & Comm Health,108,3.85
864,KIN,140,Social Sci of Human Movement,132,2.81
865,KIN,142,Contemporary Issues in Sport,904,3.64
866,KIN,150,Bioscience of Human Movement,120,3.09
867,KIN,201,Phys Activity Research Methods,71,3.54
868,KIN,247,Intro to Sport Psychology,745,3.73
869,KIN,249,Sport & Modern Society,843,3.73
870,KIN,259,Motor Development and Control,107,3.42
871,KIN,262,"Motor Develop, Growth & Form",34,3.11
872,KIN,268,Children's Movement,58,3.8
873,KIN,340,Soc & Psych of Phys Activity,124,3.26
874,KIN,352,Bioenergetics of Movement,74,2.96
875,KIN,355,Biomechanics of Human Movement,90,3.39
876,KIN,369,Coaching Strategies,37,3.37
877,KIN,387,Exper in the Agency Setting,22,3.83
878,KIN,401,Measure & Eval in Kinesiology,23,3.66
879,KIN,448,Exercise & Health Psychology,54,3.55
880,KIN,453,Nutrition for Performance,72,3.78
881,KIN,494,Health Behavior & Obesity,25,3.89
882,LA,101,Introduction to Landscape Arch,51,3.2
883,LA,250,Environmental Site Analysis,26,3.22
884,LA,280,Design Communications I,24,3.36
885,LA,346,Professional Practice,21,3.52
886,LAS,101,Design First Year Experience,1982,3.69
887,LAS,102,Transfer Advantage,21,3.83
888,LAS,199,Design Your College Success,47,3.38
889,LAST,170,Introduction to Latin America,117,2.94
890,LAW,301,Introduction to Law,84,3.79
891,LAW,501,Professional Resp (GRAD),63,3.39
892,LAW,601,Contracts,64,3.2
893,LAW,602,Property,129,3.2
894,LAW,603,Torts,65,3.18
895,LAW,604,Criminal Law,65,3.19
896,LAW,605,Criminal Proc: Investigation,58,3.41
897,LAW,607,Civil Procedure,64,3.19
898,LAW,609,Legal Writing & Analysis,107,3.22
899,LAW,615,Administrative Law,41,3.41
900,LAW,627,Legal Research,129,3.21
901,LAW,631,Secured Transactions,25,3.39
902,LAW,633,Business Associations - Grad,124,3.39
903,LAW,638,White Collar Crime,31,3.38
904,LAW,647,Income Taxation,41,3.47
905,LAW,667,Family Law,22,3.47
906,LAW,668,Decedents' Estates and Trusts,43,3.41
907,LAW,680,Professional Responsibility,29,3.41
908,LAW,682,Evidence,156,3.39
909,LAW,694,Trial Advocacy,73,3.47
910,LAW,792,Real Estate Transactions,28,3.4
911,LAW,796,Counter-Terrorism Law & Policy,30,3.26
912,LER,100,Introduction to Labor Studies,87,2.35
913,LER,110,Labor and Social Movements,26,2.1
914,LER,522,Government Regulation,50,3.95
915,LER,523,Org Fundamentals for HR,46,3.69
916,LER,543,Workplace Dispute Resolution,53,3.83
